source_id,pmcid,title,authors,year,doi,query,pdf_url,landing_url,host_source,license,file_path,sha256,file_size_bytes,access_date,access_status,http_status,error
EPMC-PMC2758953,PMC2758953,Physician collective bargaining.,Schiff AH.,2009,10.1007/s11999-009-1006-4,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC2758953/,PubMed Central,,,,,2026-09-23,failed,,"ConnectionError: HTTPSConnectionPool(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Max retries exceeded with url: /?list-type=2&prefix=PMC2758953. (Caused by NameResolutionError(""HTTPSConnection(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Failed to resolve 'pmc-oa-opendata.s3.amazonaws.com' ([Errno 11001] getaddrinfo failed)""))"
EPMC-PMC3632356,PMC3632356,Marketing and semiotic approach on communication. Consequences on knowledge of target-audiences.,"Borţun D, Purcarea VL.",2013,,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC3632356/,PubMed Central,cc by,,,,2026-09-23,failed,,"ConnectionError: HTTPSConnectionPool(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Max retries exceeded with url: /?list-type=2&prefix=PMC3632356. (Caused by NameResolutionError(""HTTPSConnection(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Failed to resolve 'pmc-oa-opendata.s3.amazonaws.com' ([Errno 11001] getaddrinfo failed)""))"
EPMC-PMC4487978,PMC4487978,Introduction of male circumcision for HIV prevention in Uganda: analysis of the policy process.,"Odoch WD, Kabali K, Ankunda R, Zulu JM, Tetui M.",2015,10.1186/s12961-015-0020-0,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC4487978/,PubMed Central,cc by,,,,2026-09-23,failed,,"ConnectionError: HTTPSConnectionPool(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Max retries exceeded with url: /?list-type=2&prefix=PMC4487978. (Caused by NameResolutionError(""HTTPSConnection(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Failed to resolve 'pmc-oa-opendata.s3.amazonaws.com' ([Errno 11001] getaddrinfo failed)""))"
EPMC-PMC3031880,PMC3031880,Addressing the challenges to successful recruitment and retention in Alzheimer's disease clinical trials.,"Grill JD, Karlawish J.",2010,10.1186/alzrt58,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC3031880/,PubMed Central,,,,,2026-09-23,failed,,"ConnectionError: HTTPSConnectionPool(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Max retries exceeded with url: /?list-type=2&prefix=PMC3031880. (Caused by NameResolutionError(""HTTPSConnection(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Failed to resolve 'pmc-oa-opendata.s3.amazonaws.com' ([Errno 11001] getaddrinfo failed)""))"
EPMC-PMC7135777,PMC7135777,Public health implications of world trade negotiations.,"Unger JP, De Paepe P, Ghilbert P, De Groote T.",2004,10.1016/s0140-6736(03)15191-4,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC7135777/,PubMed Central,,,,,2026-09-23,failed,,"ConnectionError: HTTPSConnectionPool(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Max retries exceeded with url: /?list-type=2&prefix=PMC7135777. (Caused by NameResolutionError(""HTTPSConnection(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Failed to resolve 'pmc-oa-opendata.s3.amazonaws.com' ([Errno 11001] getaddrinfo failed)""))"
EPMC-PMC4014013,PMC4014013,'Saving the lives of our dogs': the development of canine distemper vaccine in interwar Britain.,"Bresalier M, Bresalier M, Worboys M.",2014,10.1017/s0007087413000344,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC4014013/,PubMed Central,cc by,,,,2026-09-23,failed,,"ConnectionError: HTTPSConnectionPool(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Max retries exceeded with url: /?list-type=2&prefix=PMC4014013. (Caused by NameResolutionError(""HTTPSConnection(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Failed to resolve 'pmc-oa-opendata.s3.amazonaws.com' ([Errno 11001] getaddrinfo failed)""))"
EPMC-PMC4625760,PMC4625760,Relaunch of the official community health worker programme in Mozambique: is there a sustainable basis for iCCM policy?,"Chilundo BG, Cliff JL, Mariano AR, Rodríguez DC, George A.",2015,10.1093/heapol/czv036,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC4625760/,PubMed Central,cc by,,,,2026-09-23,failed,,"ConnectionError: HTTPSConnectionPool(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Max retries exceeded with url: /?list-type=2&prefix=PMC4625760. (Caused by NameResolutionError(""HTTPSConnection(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Failed to resolve 'pmc-oa-opendata.s3.amazonaws.com' ([Errno 11001] getaddrinfo failed)""))"
EPMC-PMC1781076,PMC1781076,Financial considerations in the conduct of multi-centre randomised controlled trials: evidence from a qualitative study.,"Snowdon C, Elbourne DR, Garcia J, Campbell MK, Entwistle VA, Francis D, Grant AM, Knight RC, McDonald AM, Roberts I.",2006,10.1186/1745-6215-7-34,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC1781076/,PubMed Central,cc by,,,,2026-09-23,failed,,"ConnectionError: HTTPSConnectionPool(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Max retries exceeded with url: /?list-type=2&prefix=PMC1781076. (Caused by NameResolutionError(""HTTPSConnection(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Failed to resolve 'pmc-oa-opendata.s3.amazonaws.com' ([Errno 11001] getaddrinfo failed)""))"
EPMC-PMC4425864,PMC4425864,Existential security is a necessary condition for continued breastfeeding despite severe initial difficulties: a lifeworld hermeneutical study.,"Palmér L, Carlsson G, Brunt D, Nyström M.",2015,10.1186/s13006-015-0042-9,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC4425864/,PubMed Central,cc by,,,,2026-09-23,failed,,"ConnectionError: HTTPSConnectionPool(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Max retries exceeded with url: /?list-type=2&prefix=PMC4425864. (Caused by NameResolutionError(""HTTPSConnection(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Failed to resolve 'pmc-oa-opendata.s3.amazonaws.com' ([Errno 11001] getaddrinfo failed)""))"
EPMC-PMC4431434,PMC4431434,Intimate partner violence and risky sexual behaviors among Iranian women with substance use disorders.,"Merghati-Khoei E, Rimaz S, Korte JE, Back SE, Brady KT, Abad M, Shamsalizadeh N.",2015,,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC4431434/,PubMed Central,cc by-nc,,,,2026-09-23,failed,,"ConnectionError: HTTPSConnectionPool(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Max retries exceeded with url: /?list-type=2&prefix=PMC4431434. (Caused by NameResolutionError(""HTTPSConnection(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Failed to resolve 'pmc-oa-opendata.s3.amazonaws.com' ([Errno 11001] getaddrinfo failed)""))"
EPMC-PMC3663658,PMC3663658,How managed a market? Modes of commissioning in England and Germany.,"Sheaff R, Chambers N, Charles N, Exworthy M, Mahon A, Byng R, Mannion R.",2013,10.1186/1472-6963-13-s1-s8,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC3663658/,PubMed Central,cc by,,,,2026-09-23,failed,,"ConnectionError: HTTPSConnectionPool(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Max retries exceeded with url: /?list-type=2&prefix=PMC3663658. (Caused by NameResolutionError(""HTTPSConnection(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Failed to resolve 'pmc-oa-opendata.s3.amazonaws.com' ([Errno 11001] getaddrinfo failed)""))"
EPMC-PMC4047965,PMC4047965,Changing the game: exploring infants' participation in early play routines.,"Fantasia V, Fasulo A, Costall A, López B.",2014,10.3389/fpsyg.2014.00522,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC4047965/,PubMed Central,cc by,,,,2026-09-23,failed,,"ConnectionError: HTTPSConnectionPool(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Max retries exceeded with url: /?list-type=2&prefix=PMC4047965. (Caused by NameResolutionError(""HTTPSConnection(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Failed to resolve 'pmc-oa-opendata.s3.amazonaws.com' ([Errno 11001] getaddrinfo failed)""))"
EPMC-PMC4522111,PMC4522111,Translation and psychometric properties of the Chinese version of the Leeds Attitudes to Concordance II scale.,"He W, Bonner A, Anderson D.",2015,10.1186/s12911-015-0184-0,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC4522111/,PubMed Central,cc by,,,,2026-09-23,failed,,"ConnectionError: HTTPSConnectionPool(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Max retries exceeded with url: /?list-type=2&prefix=PMC4522111. (Caused by NameResolutionError(""HTTPSConnection(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Failed to resolve 'pmc-oa-opendata.s3.amazonaws.com' ([Errno 11001] getaddrinfo failed)""))"
EPMC-PMC4870471,PMC4870471,Walking while Performing Working Memory Tasks Changes the Prefrontal Cortex Hemodynamic Activations and Gait Kinematics.,"Lin MI, Lin KH.",2016,10.3389/fnbeh.2016.00092,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC4870471/,PubMed Central,cc by,,,,2026-09-23,failed,,"ConnectionError: HTTPSConnectionPool(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Max retries exceeded with url: /?list-type=2&prefix=PMC4870471. (Caused by NameResolutionError(""HTTPSConnection(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Failed to resolve 'pmc-oa-opendata.s3.amazonaws.com' ([Errno 11001] getaddrinfo failed)""))"
EPMC-PMC3383671,PMC3383671,Brain activity in fairness consideration during asset distribution: does the initial ownership play a role?,"Wu Y, Hu J, van Dijk E, Leliveld MC, Zhou X.",2012,10.1371/journal.pone.0039627,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC3383671/,PubMed Central,cc by,,,,2026-09-23,failed,,"ConnectionError: HTTPSConnectionPool(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Max retries exceeded with url: /?list-type=2&prefix=PMC3383671. (Caused by NameResolutionError(""HTTPSConnection(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Failed to resolve 'pmc-oa-opendata.s3.amazonaws.com' ([Errno 11001] getaddrinfo failed)""))"
EPMC-PMC4244178,PMC4244178,Presuming the influence of the media: teenagers' constructions of gender identity through sexual/romantic relationships and alcohol consumption.,"Hartley JE, Wight D, Hunt K.",2014,10.1111/1467-9566.12107,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC4244178/,PubMed Central,cc by,,,,2026-09-23,failed,,"ConnectionError: HTTPSConnectionPool(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Max retries exceeded with url: /?list-type=2&prefix=PMC4244178. (Caused by NameResolutionError(""HTTPSConnection(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Failed to resolve 'pmc-oa-opendata.s3.amazonaws.com' ([Errno 11001] getaddrinfo failed)""))"
EPMC-PMC3765876,PMC3765876,Recent physician strike in Israel: a health system under stress?,"Weil LG, Nun GB, McKee M.",2013,10.1186/2045-4015-2-33,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC3765876/,PubMed Central,cc by,,,,2026-09-23,failed,,"ConnectionError: HTTPSConnectionPool(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Max retries exceeded with url: /?list-type=2&prefix=PMC3765876. (Caused by NameResolutionError(""HTTPSConnection(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Failed to resolve 'pmc-oa-opendata.s3.amazonaws.com' ([Errno 11001] getaddrinfo failed)""))"
EPMC-PMC4137655,PMC4137655,Intergenerational conflicts may help explain parental absence effects on reproductive timing: a model of age at first birth in humans.,"Moya C, Sear R.",2014,10.7717/peerj.512,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC4137655/,PubMed Central,cc by,,,,2026-09-23,failed,,"ConnectionError: HTTPSConnectionPool(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Max retries exceeded with url: /?list-type=2&prefix=PMC4137655. (Caused by NameResolutionError(""HTTPSConnection(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Failed to resolve 'pmc-oa-opendata.s3.amazonaws.com' ([Errno 11001] getaddrinfo failed)""))"
EPMC-PMC3460206,PMC3460206,Uncovering the benefits of participatory research: implications of a realist review for health research and practice.,"Jagosh J, Macaulay AC, Pluye P, Salsberg J, Bush PL, Henderson J, Sirett E, Wong G, Wong G, Cargo M, Herbert CP, Seifer SD, Green LW, Greenhalgh T.",2012,10.1111/j.1468-0009.2012.00665.x,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC3460206/,PubMed Central,,,,,2026-09-23,failed,,"ConnectionError: HTTPSConnectionPool(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Max retries exceeded with url: /?list-type=2&prefix=PMC3460206. (Caused by NameResolutionError(""HTTPSConnection(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Failed to resolve 'pmc-oa-opendata.s3.amazonaws.com' ([Errno 11001] getaddrinfo failed)""))"
EPMC-PMC4688814,PMC4688814,Comparison of Tracheal Intubation Using the Storz's C-Mac D-blade(TM) Video-Laryngoscope Aided by Truflex(TM) Articulating Stylet and the Portex(TM) Intubating Stylet.,"Al-Qasmi A, Al-Alawi W, Malik AM, Manzoor Khan R, Kaul N.",2015,10.5812/aapm.32299,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC4688814/,PubMed Central,cc by-nc,,,,2026-09-23,failed,,"ConnectionError: HTTPSConnectionPool(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Max retries exceeded with url: /?list-type=2&prefix=PMC4688814. (Caused by NameResolutionError(""HTTPSConnection(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Failed to resolve 'pmc-oa-opendata.s3.amazonaws.com' ([Errno 11001] getaddrinfo failed)""))"
EPMC-PMC4462410,PMC4462410,Considerations on the surgical treatment of Duct Carcinoma in Situ (DCIS) of the breast from DRG system perspective.,"Nistor-Ciurba CC, Cheptea M.",2014,10.15386/cjm.2014.8872.871.ccnc1,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC4462410/,PubMed Central,cc by-nc-nd,,,,2026-09-23,failed,,"ConnectionError: HTTPSConnectionPool(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Max retries exceeded with url: /?list-type=2&prefix=PMC4462410. (Caused by NameResolutionError(""HTTPSConnection(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Failed to resolve 'pmc-oa-opendata.s3.amazonaws.com' ([Errno 11001] getaddrinfo failed)""))"
EPMC-PMC3593031,PMC3593031,Evidence-based knowledge versus negotiated indicators for assessment of ecological sustainability: the Swedish Forest Stewardship Council standard as a case study.,"Angelstam P, Roberge JM, Axelsson R, Elbakidze M, Bergman KO, Dahlberg A, Degerman E, Eggers S, Esseen PA, Hjältén J, Johansson T, Müller J, Paltto H, Snäll T, Soloviy I, Törnblom J.",2013,10.1007/s13280-012-0377-z,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC3593031/,PubMed Central,cc by,,,,2026-09-23,failed,,"ConnectionError: HTTPSConnectionPool(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Max retries exceeded with url: /?list-type=2&prefix=PMC3593031. (Caused by NameResolutionError(""HTTPSConnection(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Failed to resolve 'pmc-oa-opendata.s3.amazonaws.com' ([Errno 11001] getaddrinfo failed)""))"
EPMC-PMC3536270,PMC3536270,Regulating emotion in the context of interpersonal decisions: the role of anticipated pride and regret.,"van der Schalk J, Bruder M, Manstead A.",2012,10.3389/fpsyg.2012.00513,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC3536270/,PubMed Central,cc by,,,,2026-09-23,failed,,"ConnectionError: HTTPSConnectionPool(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Max retries exceeded with url: /?list-type=2&prefix=PMC3536270. (Caused by NameResolutionError(""HTTPSConnection(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Failed to resolve 'pmc-oa-opendata.s3.amazonaws.com' ([Errno 11001] getaddrinfo failed)""))"
EPMC-PMC4977619,PMC4977619,Using complexity theory to develop a student-directed interprofessional learning activity for 1220 healthcare students.,"Jorm C, Nisbet G, Roberts C, Gordon C, Gentilcore S, Chen TF.",2016,10.1186/s12909-016-0717-y,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC4977619/,PubMed Central,cc by,,,,2026-09-23,failed,,"ConnectionError: HTTPSConnectionPool(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Max retries exceeded with url: /?list-type=2&prefix=PMC4977619. (Caused by NameResolutionError(""HTTPSConnection(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Failed to resolve 'pmc-oa-opendata.s3.amazonaws.com' ([Errno 11001] getaddrinfo failed)""))"
EPMC-PMC4342882,PMC4342882,Embodied intersubjective engagement in mother-infant tactile communication: a cross-cultural study of Japanese and Scottish mother-infant behaviors during infant pick-up.,"Negayama K, Delafield-Butt JT, Momose K, Ishijima K, Kawahara N, Lux EJ, Murphy A, Kaliarntas K.",2015,10.3389/fpsyg.2015.00066,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC4342882/,PubMed Central,cc by,,,,2026-09-23,failed,,"ConnectionError: HTTPSConnectionPool(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Max retries exceeded with url: /?list-type=2&prefix=PMC4342882. (Caused by NameResolutionError(""HTTPSConnection(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Failed to resolve 'pmc-oa-opendata.s3.amazonaws.com' ([Errno 11001] getaddrinfo failed)""))"
EPMC-PMC3599983,PMC3599983,Determining quantitative targets for public funding of tuberculosis research and development.,Walwyn DR.,2013,10.1186/1478-4505-11-10,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC3599983/,PubMed Central,cc by,,,,2026-09-23,failed,,"ConnectionError: HTTPSConnectionPool(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Max retries exceeded with url: /?list-type=2&prefix=PMC3599983. (Caused by NameResolutionError(""HTTPSConnection(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Failed to resolve 'pmc-oa-opendata.s3.amazonaws.com' ([Errno 11001] getaddrinfo failed)""))"
EPMC-PMC4748631,PMC4748631,HIV risk and psychological distress among female entertainment workers in Cambodia: a cross-sectional study.,"Brody C, Chhoun P, Tuot S, Pal K, Chhim K, Yi S.",2016,10.1186/s12889-016-2814-6,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC4748631/,PubMed Central,cc by,,,,2026-09-23,failed,,"ConnectionError: HTTPSConnectionPool(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Max retries exceeded with url: /?list-type=2&prefix=PMC4748631. (Caused by NameResolutionError(""HTTPSConnection(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Failed to resolve 'pmc-oa-opendata.s3.amazonaws.com' ([Errno 11001] getaddrinfo failed)""))"
EPMC-PMC4188877,PMC4188877,Perceptions and experiences of access to public healthcare by people with disabilities and older people in Uganda.,"Mulumba M, Nantaba J, Brolan CE, Ruano AL, Brooker K, Hammonds R.",2014,10.1186/s12939-014-0076-4,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC4188877/,PubMed Central,cc by,,,,2026-09-23,failed,,"ConnectionError: HTTPSConnectionPool(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Max retries exceeded with url: /?list-type=2&prefix=PMC4188877. (Caused by NameResolutionError(""HTTPSConnection(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Failed to resolve 'pmc-oa-opendata.s3.amazonaws.com' ([Errno 11001] getaddrinfo failed)""))"
EPMC-PMC3812551,PMC3812551,Correlates of unprotected sex in a sample of young club drug users.,"Remy L, Narvaez J, Sordi A, Guimarães LS, Von Diemen L, Surratt H, Kurtz S, Pechansky F.",2013,10.6061/clinics/2013(11)01,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC3812551/,PubMed Central,cc by-nc,,,,2026-09-23,failed,,"ConnectionError: HTTPSConnectionPool(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Max retries exceeded with url: /?list-type=2&prefix=PMC3812551. (Caused by NameResolutionError(""HTTPSConnection(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Failed to resolve 'pmc-oa-opendata.s3.amazonaws.com' ([Errno 11001] getaddrinfo failed)""))"
EPMC-PMC3812576,PMC3812576,Extending the IEEE 802.15.4 security suite with a compact implementation of the NIST P-192/B-163 elliptic curves.,"de la Piedra A, Braeken A, Touhafi A.",2013,10.3390/s130809704,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC3812576/,PubMed Central,cc by,,,,2026-09-23,failed,,"ConnectionError: HTTPSConnectionPool(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Max retries exceeded with url: /?list-type=2&prefix=PMC3812576. (Caused by NameResolutionError(""HTTPSConnection(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Failed to resolve 'pmc-oa-opendata.s3.amazonaws.com' ([Errno 11001] getaddrinfo failed)""))"
EPMC-PMC4015182,PMC4015182,Stories and metaphors in the sensemaking of multiple primary health care organizational identities.,"Rodríguez C, Bélanger E.",2014,10.1186/1471-2296-15-41,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC4015182/,PubMed Central,cc by,,,,2026-09-23,failed,,"ConnectionError: HTTPSConnectionPool(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Max retries exceeded with url: /?list-type=2&prefix=PMC4015182. (Caused by NameResolutionError(""HTTPSConnection(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Failed to resolve 'pmc-oa-opendata.s3.amazonaws.com' ([Errno 11001] getaddrinfo failed)""))"
