source_id,pmcid,title,authors,year,doi,query,pdf_url,landing_url,host_source,license,file_path,sha256,file_size_bytes,access_date,access_status,http_status,error
EPMC-PMC12799877,PMC12799877,"Integrated multi-omics analysis identifies DARS2, MRTO4, and MRPL37 as novel biomarkers and potential therapeutic targets for bladder cancer.","Xiao L, Wang Y, Xiong Y, Zhuang Z, Hu C, Xiao Z.",2025,10.1007/s12672-025-04246-9,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12799877.1/PMC12799877.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12799877/,PubMed Central,cc by-nc-nd,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/dd46f238752116ef6b8fa6dc25cc864e5da7bc942c98e766564e86e874e62102.pdf,dd46f238752116ef6b8fa6dc25cc864e5da7bc942c98e766564e86e874e62102,6777333,2026-09-23,downloaded,200,
EPMC-PMC12331218,PMC12331218,Associations of Violence Against Women With Comorbid Symptoms of Depression and Anxiety Among Left-Behind Women in Rural China: Cross-Sectional Study.,"Hou L, Luo Z, Sun W, Ying J, Wu J, Shan S, Liu W, Song P.",2025,10.2196/72064,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12331218.1/PMC12331218.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12331218/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/1402a40786fca675c461d30fd641e95f37b132ef53885764142d01a7f98e3cf1.pdf,1402a40786fca675c461d30fd641e95f37b132ef53885764142d01a7f98e3cf1,1222813,2026-09-23,downloaded,200,
EPMC-PMC12076004,PMC12076004,Dietary Vitamin C Intake Affects Lung Function Through White Blood Cell.,"Hu B, Yuan L, Zhang Y, Deng W, Zhong H, Miao C, Wang C, Cai J.",2025,10.1002/fsn3.70299,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12076004.1/PMC12076004.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12076004/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/9191524640de2311f06479d66dbabc6460edd777341cf6e6e9f006a3a4c5cff1.pdf,9191524640de2311f06479d66dbabc6460edd777341cf6e6e9f006a3a4c5cff1,489134,2026-09-23,downloaded,200,
EPMC-PMC12034789,PMC12034789,Neural processing of laughter in depression.,"Ethofer T, Straub S, Kreifelts B, Koch K, Obermeyer L, Stegmaier S, Erb M, Scheffler K, Wildgruber D.",2025,10.1038/s41598-025-97385-6,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12034789.1/PMC12034789.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12034789/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/2ed7652db60cc2cbbd63fac5c858daa73f2995fec6a49e75349f95d85d070ee5.pdf,2ed7652db60cc2cbbd63fac5c858daa73f2995fec6a49e75349f95d85d070ee5,1666296,2026-09-23,downloaded,200,
EPMC-PMC12293022,PMC12293022,How Does Meaning-Centered Coping Influence College Students' Mental Health? The Mediating Roles of Interdependent Self-Construal and School Connectedness.,"Lu Q, Chen Q, Zhang Y, Zhou Z.",2025,10.3390/bs15070955,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12293022.1/PMC12293022.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12293022/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/2a1a68334a03ea9527735d040e028810a08e7adc5aa9053b6e188ea2d7dd3e07.pdf,2a1a68334a03ea9527735d040e028810a08e7adc5aa9053b6e188ea2d7dd3e07,482404,2026-09-23,downloaded,200,
EPMC-PMC12672830,PMC12672830,"Morphological resemblance to injections elicits fear, disgust, and reduced conservation intent toward insects.","Prokop P, Todáková S, Fančovičová J.",2025,10.1038/s41598-025-27063-0,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12672830.1/PMC12672830.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12672830/,PubMed Central,cc by-nc-nd,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/baa4e64e5520aeca8224fc444c81a24fbab991c88079890ede99522318b1e704.pdf,baa4e64e5520aeca8224fc444c81a24fbab991c88079890ede99522318b1e704,2278919,2026-09-23,downloaded,200,
EPMC-PMC12842842,PMC12842842,Unraveling the intersection of sleep disorders and erectile dysfunction: Outcomes from two EPISONO editions.,"Andersen ML, Porcacchia AS, Fernandes GL, Alvarenga TA, Tufik S.",2026,10.1111/andr.70067,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12842842.1/PMC12842842.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12842842/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/bb6f184279dcda6b60d07bc51dfe89bbfec2cf4bb0e2f07e2c3a84545720744c.pdf,bb6f184279dcda6b60d07bc51dfe89bbfec2cf4bb0e2f07e2c3a84545720744c,823071,2026-09-23,downloaded,200,
EPMC-PMC12579458,PMC12579458,"Intergenerational Psychological Capital, Disability, and Depressive Symptoms in the Shadow of Functional Deprivation Among Middle-Aged and Older Adults in China.","Zhang J, Zhang D, Xue X, Wang X, Ding S, Ma Y.",2025,10.2147/prbm.s552384,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12579458.1/PMC12579458.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12579458/,PubMed Central,cc by-nc,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/4b5c71963eadceb9d7000c6b92c6cc3f3871fbd6df82b6f52736d962de65d640.pdf,4b5c71963eadceb9d7000c6b92c6cc3f3871fbd6df82b6f52736d962de65d640,2418613,2026-09-23,downloaded,200,
EPMC-PMC13014121,PMC13014121,"Exploring the relationship between serum magnesium levels, genetic variants and chronic kidney disease: a prospective study.","Xie S, Guessous I, Golshayan D, Thomas A, Vaucher J, Marques-Vidal P.",2025,10.1093/ckj/sfaf254,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC13014121.1/PMC13014121.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC13014121/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/e5e22955ff991fc5182c6d42110c136084c59c8640ce51c353414ccf70cd7aa8.pdf,e5e22955ff991fc5182c6d42110c136084c59c8640ce51c353414ccf70cd7aa8,748529,2026-09-23,downloaded,200,
EPMC-PMC12334383,PMC12334383,Multi-omics insights into Palmitoylation-mediated brain network remodeling and glioblastoma risk.,"Tan S, You J, Wang H, Zhao L, Li S, Tang X, Liu H.",2025,10.1007/s12672-025-03369-3,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12334383.1/PMC12334383.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12334383/,PubMed Central,cc by-nc-nd,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/bb77f023bbbf376ca35cb160184b6e51762b3707991606355194561258e2d803.pdf,bb77f023bbbf376ca35cb160184b6e51762b3707991606355194561258e2d803,1468665,2026-09-23,downloaded,200,
EPMC-PMC12269193,PMC12269193,Dietary inflammatory index mediates the association between planetary health diet index and periodontitis.,"Gong H, Li T, Xie S, Huang S.",2025,10.1186/s12903-025-06575-1,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12269193.1/PMC12269193.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12269193/,PubMed Central,cc by-nc-nd,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/2ba8a12fd3788c162971893f910af8e35629df346276a0b7d769df8e20d34723.pdf,2ba8a12fd3788c162971893f910af8e35629df346276a0b7d769df8e20d34723,2415995,2026-09-23,downloaded,200,
EPMC-PMC12335042,PMC12335042,Epicardial adipose tissue volume is associated with impaired left ventricular strain in patients with metabolic syndrome: the mediating role of myocardial energetic efficiency.,"Yan WF, Wang J, Li Y, Yu SQ, Jiang Y, Li XM, Jiang YN, Shi K, Gao Y, Huang S, Yang ZG.",2025,10.1186/s12933-025-02859-6,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12335042.1/PMC12335042.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12335042/,PubMed Central,cc by-nc-nd,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/4be2984aa43ef0ed2f1aa009ac007a1ce554b19aae35b0f2a8da8aa736c89c2e.pdf,4be2984aa43ef0ed2f1aa009ac007a1ce554b19aae35b0f2a8da8aa736c89c2e,3034593,2026-09-23,downloaded,200,
EPMC-PMC12748063,PMC12748063,Role of Nighttime Light in the Association Between Air Pollution Exposure and Cardiovascular Disease.,"Zhang J, Wang J, Wang H, Yang Y, Zhu Y, Liu K, Wang Y, Wang J, Ma X, Li Z, Chen P, Li J.",2025,10.1161/jaha.125.042835,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12748063.1/PMC12748063.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12748063/,PubMed Central,cc by-nc-nd,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/bf0420972d9ce3c9dc2a1cee7e1534a40c785564288adf3932e1cf10ad463f1e.pdf,bf0420972d9ce3c9dc2a1cee7e1534a40c785564288adf3932e1cf10ad463f1e,1068011,2026-09-23,downloaded,200,
EPMC-PMC12396207,PMC12396207,Exploration of gray matter alterations and cognitive function impairment in adolescents with first-episode non-suicidal self-injury and the associations with self-injury characteristics.,"Yu R, Liao K, Chen Y, Chen X, Peng S, Li X, Liu N.",2025,10.7717/peerj.19914,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12396207.1/peerj-13-19914-s002.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12396207/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/ff7a5a3c7942d192858a8accf9ded8fea65f6113c14ebec9f456dfede6dd2110.pdf,ff7a5a3c7942d192858a8accf9ded8fea65f6113c14ebec9f456dfede6dd2110,171764,2026-09-23,downloaded,200,
EPMC-PMC12414580,PMC12414580,Mediating Effect of Infant Rapid Weight Gain on the Association Between Exclusive Breastfeeding and the Risk of Obesity Later in Life.,"Nagore González C, Iglesia Altaba I, Guillén Sebastián C, Alvarez Sauras ML, García Enguita S, Moreno LA, Rodríguez G.",2025,10.1111/ijpo.70039,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12414580.1/PMC12414580.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12414580/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/7b4752c6f6c876c81016e23014dce89afbf0ae4a6433df75239bfc038a395d85.pdf,7b4752c6f6c876c81016e23014dce89afbf0ae4a6433df75239bfc038a395d85,1477563,2026-09-23,downloaded,200,
EPMC-PMC12082862,PMC12082862,Resilience for activity engagement among frail older adults: moderated mediation effect of social support.,"Oh E, Kim N, Gansukh L, Song R.",2025,10.1186/s40359-025-02854-2,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12082862.1/PMC12082862.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12082862/,PubMed Central,cc by-nc-nd,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/427eae8d4603128fb129e93634e5d7d67fa9d8a87aa0fa51ce029407b7df129d.pdf,427eae8d4603128fb129e93634e5d7d67fa9d8a87aa0fa51ce029407b7df129d,1436254,2026-09-23,downloaded,200,
EPMC-PMC12480830,PMC12480830,KIAA0319 modulates Alzheimer's disease risk through PMM2 regulation: Evidence from integrated pQTL-mediation and transcriptomic analyses.,"Wen P, Han C, Zhao H, Yao S, Chen H.",2025,10.1177/25424823251384245,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12480830.1/sj-pdf-2-alr-10.1177_25424823251384245.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12480830/,PubMed Central,cc by-nc,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/b0959972dfe8d063ede89471383c27497298ab6230b2fa76f73a8f43c0eefe73.pdf,b0959972dfe8d063ede89471383c27497298ab6230b2fa76f73a8f43c0eefe73,5618552,2026-09-23,downloaded,200,
EPMC-PMC12714845,PMC12714845,"Biological aging, left ventricular dysfunction and mortality in patients with heart failure with preserved ejection fraction.","Xu X, Huang Z, Xu X, Liu M, Huang R, Xiong Z, Guo Y, Zhang S, Zhou Z, Tang Z, Liao X, Zhuang X.",2025,10.1038/s41514-025-00281-6,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12714845.1/PMC12714845.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12714845/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/92e4e5058c7703b0c034be2156206761cce278e3b36e963eb86e4601f697a742.pdf,92e4e5058c7703b0c034be2156206761cce278e3b36e963eb86e4601f697a742,1543523,2026-09-23,downloaded,200,
EPMC-PMC11851128,PMC11851128,Mediation of modifiable risk factors in two multidomain dementia prevention trials.,"Hoevenaar-Blom MP, Shourick J, van Dalen JW, van Gool WA, Andrieu S, Richard E, Coley N, Moll van Charante E, preDIVA study group, MAPT/IHU HealthAge Open Science study group.",2025,10.1002/alz.14557,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC11851128.1/PMC11851128.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC11851128/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/3cfbb67b8ef4b5e0ea9e1a2865da338968d53bfd689f91d8726d2661387d0bda.pdf,3cfbb67b8ef4b5e0ea9e1a2865da338968d53bfd689f91d8726d2661387d0bda,819984,2026-09-23,downloaded,200,
EPMC-PMC12822096,PMC12822096,The impact of visual and hearing impairments on the risk of arthritis among middle-aged and older Chinese adults (2011-2015): the mediating role of depressive symptoms.,"Li C, Ma S, Zhang N, Yuan J, Shi T, Tong S, Zhang Y.",2025,10.1186/s12889-025-25495-x,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12822096.1/PMC12822096.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12822096/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/2bf3bc6cce7b61a446fab858afa5ecaa4a0fa3f0dfb3b348d963173dc78e3860.pdf,2bf3bc6cce7b61a446fab858afa5ecaa4a0fa3f0dfb3b348d963173dc78e3860,1653010,2026-09-23,downloaded,200,
EPMC-PMC12570652,PMC12570652,"Sweet words, secretly sour? Ambivalent sexism may predict disordered eating in Chinese women: the roles of self-objectification, body image comparison, and partner intimacy.","Xu R, Chen C.",2025,10.1186/s40337-025-01425-5,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12570652.1/PMC12570652.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12570652/,PubMed Central,cc by-nc-nd,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/aaf1ad373ff79bbba7db3a33d7be0e87ecf813031b5a8709d4bf79133e482aae.pdf,aaf1ad373ff79bbba7db3a33d7be0e87ecf813031b5a8709d4bf79133e482aae,1593050,2026-09-23,downloaded,200,
EPMC-PMC12175315,PMC12175315,Association between non-high-density lipoprotein cholesterol to high-density lipoprotein cholesterol ratio (NHHR) and gout in US adults: a cross-sectional study of the mediating role of BMI.,"Li H, Li X, Zhong W, Liu F.",2025,10.1186/s13098-025-01798-2,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12175315.1/PMC12175315.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12175315/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/b7f7d6b00a0ede6f6c499dd1aaf739d0349e6721e2c5ea45ef4ac596e1047701.pdf,b7f7d6b00a0ede6f6c499dd1aaf739d0349e6721e2c5ea45ef4ac596e1047701,943863,2026-09-23,downloaded,200,
EPMC-PMC12560507,PMC12560507,The lower limit margin: a determinant of autoregulatory sensitivity to changes in cerebral perfusion pressure.,"Bögli SY, Olakorede I, Beqiri E, Chen X, Lavinio A, Hutchinson P, Smielewski P.",2025,10.1186/s13054-025-05686-z,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12560507.1/PMC12560507.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12560507/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/324f826958d9ecb64669d08a6c53b41f1ac478bfcd3704aba15cbcce7e8817a8.pdf,324f826958d9ecb64669d08a6c53b41f1ac478bfcd3704aba15cbcce7e8817a8,2728449,2026-09-23,downloaded,200,
EPMC-PMC12857011,PMC12857011,The effects of posttraumatic stress symptoms on anxiety and depression in patients with breast cancer: mediating role of negative interpretation bias.,"Wang M, Han B, Liu Y, Teng S, Jia L, Lu G.",2025,10.1186/s40359-025-03741-6,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12857011.1/PMC12857011.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12857011/,PubMed Central,cc by-nc-nd,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/034cba69cdfed03a32edc1a6e4229f932649a71bfe8ee1a335f9e5abd8109013.pdf,034cba69cdfed03a32edc1a6e4229f932649a71bfe8ee1a335f9e5abd8109013,1753912,2026-09-23,downloaded,200,
EPMC-PMC11479716,PMC11479716,Mediation analysis in longitudinal study with high-dimensional methylation mediators.,"Cui Y, Lin Q, Yuan X, Jiang F, Ma S, Yu Z.",2024,10.1093/bib/bbae496,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC11479716.1/supplementarymaterials-bbae496.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC11479716/,PubMed Central,cc by-nc,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/755af68ba53fc7ef37b2cd21acbd63f713617e5a79a9335f84157afa96f13d84.pdf,755af68ba53fc7ef37b2cd21acbd63f713617e5a79a9335f84157afa96f13d84,297730,2026-09-23,downloaded,200,
EPMC-PMC12347165,PMC12347165,Metabolic Mediation of the Association Between Hyperandrogenism and Paratubal Cysts in Polycystic Ovary Syndrome: A Structural Equation Modeling Approach.,"Baek JK, Hong CE, Kim HY, Yun BH.",2025,10.3390/jcm14155545,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12347165.1/PMC12347165.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12347165/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/f03a177713fce8ed225bd3b6251910a72adaf3eb5055e14153c13c0e2088f762.pdf,f03a177713fce8ed225bd3b6251910a72adaf3eb5055e14153c13c0e2088f762,334490,2026-09-23,downloaded,200,
EPMC-PMC12611229,PMC12611229,Childhood Emotional Abuse and Somatic Symptoms: The Mediating Effect of Self-Hate.,"Rossini PG, Gazzillo F, Kealy D.",2025,10.1111/sjop.70008,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12611229.1/PMC12611229.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12611229/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/b58fbd37dd6d37121955a9fd4679697d00b2d0402b956d2d1cfabcd7c66e4cb6.pdf,b58fbd37dd6d37121955a9fd4679697d00b2d0402b956d2d1cfabcd7c66e4cb6,289740,2026-09-23,downloaded,200,
EPMC-PMC12366099,PMC12366099,"Examining the interplay of childhood abuse, bullying, and bullying victimization in middle school students: a serial mediation analysis.","Bai T, Lang M, Jin Y, Li J, Chen P.",2025,10.3389/fpsyg.2025.1586797,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12366099.1/PMC12366099.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12366099/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/6b49c41c53c0c3552f3317bcc9901af9b378a34d840f8c13f7fbb902514cb606.pdf,6b49c41c53c0c3552f3317bcc9901af9b378a34d840f8c13f7fbb902514cb606,1134353,2026-09-23,downloaded,200,
EPMC-PMC12254091,PMC12254091,Key to better outcomes in stroke intervention: early versus complete reperfusion in first pass recanalization.,"Heitkamp A, Hierholzer SM, Heitkamp C, Winkelmeier L, Meyer L, Bechstein M, Geest V, Broocks G, Brekenfeld C, Flottmann F, Schell M, Thomalla G, Faizy T, Fiehler J, Kniep HC, Gellißen S, German Stroke Registry -Endovascular Treatment (GSR-ET).",2025,10.1007/s00415-025-13235-5,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12254091.1/PMC12254091.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12254091/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/b34a76033c8930c0995c8420933893b27ebfb8a6e09a2d01a9e322c3ba5a85b3.pdf,b34a76033c8930c0995c8420933893b27ebfb8a6e09a2d01a9e322c3ba5a85b3,1260926,2026-09-23,downloaded,200,
EPMC-PMC12135572,PMC12135572,The mediating role of postoperative blood glucose in the relationship between body composition and overall survival in non-diabetic gastric cancer patients.,"Lan N, Lai M, Gao Y, Wang X, Chen M, Bai S, Wang J, Yuan W, Ren J.",2025,10.1186/s12885-025-14401-8,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12135572.1/PMC12135572.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12135572/,PubMed Central,cc by-nc-nd,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/b508bdac1bb7c7e4b0d86d55dff6509e30a95c684ae2cd23efcea5b961975820.pdf,b508bdac1bb7c7e4b0d86d55dff6509e30a95c684ae2cd23efcea5b961975820,2784533,2026-09-23,downloaded,200,
EPMC-PMC12689371,PMC12689371,Wealth comparison across social distances: implications for well-being.,"Wu Y, Tang Q, Huang Z, Liu Z, Liang K.",2025,10.3389/fpsyg.2025.1661009,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12689371.1/Table_1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12689371/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/8dae9765870ed1a67177744bfaf7117d6944c0436571c213443866c4858bbef4.pdf,8dae9765870ed1a67177744bfaf7117d6944c0436571c213443866c4858bbef4,216741,2026-09-23,downloaded,200,
